locus_tag	ftype	length_bp	gene	EC_number	COG	product
JS511_00861	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
JS511_00862	gene	651	dedD			
JS511_00862	CDS	651	dedD			Cell division protein DedD
JS511_00863	gene	489	cvpA			
JS511_00863	CDS	489	cvpA		COG1286	Colicin V production protein
JS511_00864	gene	1518	purF			
JS511_00864	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
JS511_00865	gene	570	ubiX			
JS511_00865	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
JS511_00866	gene	783	argT			
JS511_00866	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
JS511_00867	gene	783	hisJ			
JS511_00867	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
JS511_00868	gene	687	hisQ			
JS511_00868	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
JS511_00869	gene	717	hisM			
JS511_00869	CDS	717	hisM		COG4160	Histidine transport system permease protein HisM
JS511_00870	gene	774	hisP			
JS511_00870	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
JS511_00871	gene	903				
JS511_00871	CDS	903				ISNCY family transposase ISRor2
JS511_00872	gene	894				
JS511_00872	CDS	894				Epimerase family protein
JS511_00873	gene	363	folX			
JS511_00873	CDS	363	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
JS511_00874	gene	648	yfcG			
JS511_00874	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
JS511_00875	gene	645	yfcF			
JS511_00875	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
JS511_00876	gene	552	yfcE			
JS511_00876	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
JS511_00877	gene	543	yfcD			
JS511_00877	CDS	543	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
JS511_00878	gene	1479				
JS511_00878	CDS	1479				hypothetical protein
JS511_00879	gene	2145	pta			
JS511_00879	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
JS511_00880	gene	1203	ackA			
JS511_00880	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
JS511_00881	gene	456				
JS511_00881	CDS	456				hypothetical protein
JS511_00882	gene	495				
JS511_00882	CDS	495				hypothetical protein
JS511_00883	gene	651	hxpA			
JS511_00883	CDS	651	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
JS511_00884	gene	1833				
JS511_00884	CDS	1833				hypothetical protein
JS511_00885	gene	600	yfbR			
JS511_00885	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
JS511_00886	gene	1218	alaA			
JS511_00886	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
JS511_00887	gene	939	hdfR_1			
JS511_00887	CDS	939	hdfR_1			HTH-type transcriptional regulator HdfR
JS511_00888	gene	165				
JS511_00888	CDS	165				hypothetical protein
JS511_00889	gene	444	ndhC			
JS511_00889	CDS	444	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
JS511_00890	gene	663	nuoB			
JS511_00890	CDS	663	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
JS511_00891	gene	1803	nuoC			
JS511_00891	CDS	1803	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
JS511_00892	gene	501	nuoE			
JS511_00892	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
JS511_00893	gene	1338	nuoF			
JS511_00893	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
JS511_00894	gene	2727	nuoG			
JS511_00894	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
JS511_00895	gene	978	nuoH			
JS511_00895	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
JS511_00896	gene	543	nuoI			
JS511_00896	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
JS511_00897	gene	555	nuoJ			
JS511_00897	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
JS511_00898	gene	303	nuoK			
JS511_00898	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
JS511_00899	gene	1842	nuoL_2			
JS511_00899	CDS	1842	nuoL_2	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
JS511_00900	gene	1530	nuoM			
JS511_00900	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
JS511_00901	gene	1458	nuoN			
JS511_00901	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
JS511_00902	gene	504	yfbM			
JS511_00902	CDS	504	yfbM			Protein YfbM
JS511_00903	gene	972				
JS511_00903	CDS	972				hypothetical protein
JS511_00904	gene	1209	elaD			
JS511_00904	CDS	1209	elaD	3.4.22.-		Protease ElaD
JS511_00905	gene	918	rbn			
JS511_00905	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
JS511_00906	gene	462	elaA			
JS511_00906	CDS	462	elaA		COG2153	Protein ElaA
JS511_00907	gene	306	elaB			
JS511_00907	CDS	306	elaB		COG4575	Protein ElaB
JS511_00908	gene	1296	menF			
JS511_00908	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
JS511_00909	gene	1671	menD			
JS511_00909	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
JS511_00910	gene	759	menH			
JS511_00910	CDS	759	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JS511_00911	gene	858	menB			
JS511_00911	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
JS511_00912	gene	963	menC_1			
JS511_00912	CDS	963	menC_1	4.2.1.113	COG1441	o-succinylbenzoate synthase
JS511_00913	gene	1356	menE			
JS511_00913	CDS	1356	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
JS511_00914	gene	267	pmrD			
JS511_00914	CDS	267	pmrD			Signal transduction protein PmrD
JS511_00915	gene	387	arnF			
JS511_00915	CDS	387	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
JS511_00916	gene	336	arnE			
JS511_00916	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
JS511_00917	gene	1653	arnT			
JS511_00917	CDS	1653	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
JS511_00918	gene	891	arnD			
JS511_00918	CDS	891	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
JS511_00919	gene	1983	arnA			
JS511_00919	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
JS511_00920	gene	969	arnC_1			
JS511_00920	CDS	969	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JS511_00921	gene	1158	arnB			
JS511_00921	CDS	1158	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
JS511_00922	gene	603	ais			
JS511_00922	CDS	603	ais	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
JS511_00923	gene	426	nudI			
JS511_00923	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
JS511_00924	gene	543				
JS511_00924	CDS	543				hypothetical protein
JS511_00925	gene	1203	pncC_2			
JS511_00925	CDS	1203	pncC_2	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
JS511_00926	gene	783	rhmR			
JS511_00926	CDS	783	rhmR		COG1414	putative HTH-type transcriptional regulator RhmR
JS511_00927	gene	1206	rhmD			
JS511_00927	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
JS511_00928	gene	1290	rhmT_1			
JS511_00928	CDS	1290	rhmT_1			Inner membrane transport protein RhmT
JS511_00929	gene	804	rhmA			
JS511_00929	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
JS511_00930	gene	174				
JS511_00930	CDS	174				hypothetical protein
JS511_00931	gene	960				
JS511_00931	CDS	960				ISNCY family transposase ISRor2
JS511_00932	gene	1191	glpC			
JS511_00932	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
JS511_00933	gene	1260	glpB			
JS511_00933	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
JS511_00934	gene	1629	glpA			
JS511_00934	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
JS511_00935	gene	1359	glpT			
JS511_00935	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
JS511_00936	gene	1077	glpQ			
JS511_00936	CDS	1077	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
JS511_00937	gene	879	gltC_1			
JS511_00937	CDS	879	gltC_1			HTH-type transcriptional regulator GltC
JS511_00938	gene	1191	cntE			
JS511_00938	CDS	1191	cntE			Staphylopine export protein
JS511_00939	gene	651	inaA			
JS511_00939	CDS	651	inaA			Protein InaA
JS511_00940	gene	255				
JS511_00940	CDS	255				hypothetical protein
JS511_00941	gene	1131	nrdB			
JS511_00941	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
JS511_00942	gene	2286	nrdA			
JS511_00942	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
JS511_00943	gene	3759	yfaL			
JS511_00943	CDS	3759	yfaL		COG3468	putative autotransporter YfaL
JS511_00944	gene	723	ubiG			
JS511_00944	CDS	723	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
JS511_00945	gene	2628	gyrA			
JS511_00945	CDS	2628	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
JS511_00946	gene	1689				
JS511_00946	CDS	1689				hypothetical protein
JS511_00947	gene	624				
JS511_00947	CDS	624				hypothetical protein
JS511_00948	gene	4395				
JS511_00948	CDS	4395				hypothetical protein
JS511_00949	gene	1650				
JS511_00949	CDS	1650				hypothetical protein
JS511_00950	gene	777				
JS511_00950	CDS	777				hypothetical protein
JS511_00951	gene	1185	atoB			
JS511_00951	CDS	1185	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JS511_00952	gene	1323	atoE			
JS511_00952	CDS	1323	atoE		COG2031	Putative short-chain fatty acid transporter
JS511_00953	gene	651	atoA			
JS511_00953	CDS	651	atoA	2.8.3.8	COG2057	Acetate CoA-transferase subunit beta
JS511_00954	gene	663	atoD			
JS511_00954	CDS	663	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
JS511_00955	gene	1386	atoC			
JS511_00955	CDS	1386	atoC		COG2204	Regulatory protein AtoC
JS511_00956	gene	1827	atoS			
JS511_00956	CDS	1827	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
JS511_00957	gene	2850	rcsC			
JS511_00957	CDS	2850	rcsC	2.7.13.3		Sensor histidine kinase RcsC
JS511_00958	gene	651	rcsB_1			
JS511_00958	CDS	651	rcsB_1		COG2197	Transcriptional regulatory protein RcsB
JS511_00959	gene	2673	rcsD			
JS511_00959	CDS	2673	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
JS511_00960	gene	1095	ompC			
JS511_00960	CDS	1095	ompC		COG3203	Outer membrane porin C
JS511_00961	gene	1056	apbE			
JS511_00961	CDS	1056	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
JS511_00962	gene	1065	ada			
JS511_00962	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
JS511_00963	gene	651	alkB			
JS511_00963	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
JS511_00964	gene	1644	yojI			
JS511_00964	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
JS511_00965	gene	1647	mqo			
JS511_00965	CDS	1647	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
JS511_00966	gene	489	eco			
JS511_00966	CDS	489	eco		COG4574	Ecotin
JS511_00967	gene	165				
JS511_00967	CDS	165				hypothetical protein
JS511_00968	gene	495	napF			
JS511_00968	CDS	495	napF		COG1145	Ferredoxin-type protein NapF
JS511_00969	gene	264	napD			
JS511_00969	CDS	264	napD		COG3062	Chaperone NapD
JS511_00970	gene	2487	napA			
JS511_00970	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
JS511_00971	gene	696	napG			
JS511_00971	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
JS511_00972	gene	864	napH			
JS511_00972	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
JS511_00973	gene	450	napB			
JS511_00973	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
JS511_00974	gene	603	napC			
JS511_00974	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
JS511_00975	gene	618	ccmA			
JS511_00975	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
JS511_00976	gene	663	ccmB			
JS511_00976	CDS	663	ccmB		COG2386	Heme exporter protein B
JS511_00977	gene	738	ccmC			
JS511_00977	CDS	738	ccmC		COG0755	Heme exporter protein C
JS511_00978	gene	210	ccmD			
JS511_00978	CDS	210	ccmD		COG3114	Heme exporter protein D
JS511_00979	gene	480	ccmE			
JS511_00979	CDS	480	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
JS511_00980	gene	1944	ccmF_1			
JS511_00980	CDS	1944	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
JS511_00981	gene	558	dsbE			
JS511_00981	CDS	558	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
JS511_00982	gene	1053	ccmH_1			
JS511_00982	CDS	1053	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
JS511_00983	gene	648	narL_1			
JS511_00983	CDS	648	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
JS511_00984	gene	2592				
JS511_00984	CDS	2592				putative autotransporter
JS511_00985	gene	77				
JS511_00985	tRNA	77				tRNA-Pro(ggg)
JS511_00986	gene	1761	yejM			
JS511_00986	CDS	1761	yejM		COG3083	Inner membrane protein YejM
JS511_00987	gene	228				
JS511_00987	CDS	228				hypothetical protein
JS511_00988	gene	1008	yejK			
JS511_00988	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
JS511_00989	gene	285	rplY			
JS511_00989	CDS	285	rplY		COG1825	50S ribosomal protein L25
JS511_00990	gene	1761	radD			
JS511_00990	CDS	1761	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
JS511_00991	gene	696	rsuA			
JS511_00991	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
JS511_00992	gene	1191	bcr_1			
JS511_00992	CDS	1191	bcr_1			Bicyclomycin resistance protein
JS511_00993	gene	345	yejG			
JS511_00993	CDS	345	yejG			putative protein YejG
JS511_00994	gene	1590	yejF			
JS511_00994	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
JS511_00995	gene	1026	yejE			
JS511_00995	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
JS511_00996	gene	1095	yejB			
JS511_00996	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
JS511_00997	gene	1815				
JS511_00997	CDS	1815				hypothetical protein
JS511_00998	gene	1557	pdeN			
JS511_00998	CDS	1557	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
JS511_00999	gene	567	mepS_1			
JS511_00999	CDS	567	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
JS511_01000	gene	714	lpxT			
JS511_01000	CDS	714	lpxT	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
JS511_01001	gene	987	yeiR			
JS511_01001	CDS	987	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
JS511_01002	gene	1467	por_1			
JS511_01002	CDS	1467	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
JS511_01003	gene	573	yeiP			
JS511_01003	CDS	573	yeiP		COG0231	Elongation factor P-like protein
JS511_01004	gene	255				
JS511_01004	CDS	255				hypothetical protein
JS511_01005	gene	1182	setB			
JS511_01005	CDS	1182	setB			Sugar efflux transporter B
JS511_01006	gene	1131	fruB			
JS511_01006	CDS	1131	fruB		COG1925	Multiphosphoryl transfer protein
JS511_01007	gene	939	lacC			
JS511_01007	CDS	939	lacC	2.7.1.144		Tagatose-6-phosphate kinase
JS511_01008	gene	1692	fruA_1			
JS511_01008	CDS	1692	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
JS511_01009	gene	942	psuK_1			
JS511_01009	CDS	942	psuK_1	2.7.1.83	COG0524	Pseudouridine kinase
JS511_01010	gene	939	psuG_1			
JS511_01010	CDS	939	psuG_1	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
JS511_01011	gene	1251	psuT_1			
JS511_01011	CDS	1251	psuT_1		COG1972	Putative pseudouridine transporter
JS511_01012	gene	699	yeiL			
JS511_01012	CDS	699	yeiL		COG0664	Regulatory protein YeiL
JS511_01013	gene	942	rihB			
JS511_01013	CDS	942	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
JS511_01014	gene	1251	nupX			
JS511_01014	CDS	1251	nupX		COG1972	Putative nucleoside permease NupX
JS511_01015	gene	1089	psuK_2			
JS511_01015	CDS	1089	psuK_2	2.7.1.83	COG0524	Pseudouridine kinase
JS511_01016	gene	858	nfo			
JS511_01016	CDS	858	nfo	3.1.21.2	COG0648	Endonuclease 4
JS511_01017	gene	1050				
JS511_01017	CDS	1050				hypothetical protein
JS511_01018	gene	882	cysL			
JS511_01018	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
JS511_01019	gene	1470	lysP			
JS511_01019	CDS	1470	lysP		COG0833	Lysine-specific permease
JS511_01020	gene	1980	cirA			
JS511_01020	CDS	1980	cirA		COG4771	Colicin I receptor
JS511_01021	gene	837	yeiG			
JS511_01021	CDS	837	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
JS511_01022	gene	669	folE			
JS511_01022	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
JS511_01023	gene	1158				
JS511_01023	CDS	1158				hypothetical protein
JS511_01024	gene	1041	galS			
JS511_01024	CDS	1041	galS		COG1609	HTH-type transcriptional regulator GalS
JS511_01025	gene	999	mglB			
JS511_01025	CDS	999	mglB		COG1879	D-galactose-binding periplasmic protein
JS511_01026	gene	1521	mglA_2			
JS511_01026	CDS	1521	mglA_2	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
JS511_01027	gene	1011	mglC			
JS511_01027	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
JS511_01028	gene	1236	preA			
JS511_01028	CDS	1236	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
JS511_01029	gene	1239	preT			
JS511_01029	CDS	1239	preT	1.3.1.1	COG0493	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
JS511_01030	gene	240				
JS511_01030	CDS	240				hypothetical protein
JS511_01031	gene	720				
JS511_01031	CDS	720				hypothetical protein
JS511_01032	gene	885	cdd			
JS511_01032	CDS	885	cdd	3.5.4.5	COG0295	Cytidine deaminase
JS511_01033	gene	696	yohK			
JS511_01033	CDS	696	yohK		COG1346	Inner membrane protein YohK
JS511_01034	gene	399				
JS511_01034	CDS	399				hypothetical protein
JS511_01035	gene	948	dusC			
JS511_01035	CDS	948	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
JS511_01036	gene	1437	ttgI			
JS511_01036	CDS	1437	ttgI			Toluene efflux pump outer membrane protein TtgI
JS511_01037	gene	762	yohF			
JS511_01037	CDS	762	yohF	1.-.-.-	COG1028	putative oxidoreductase YohF
JS511_01038	gene	579	yohD			
JS511_01038	CDS	579	yohD		COG0586	Inner membrane protein YohD
JS511_01039	gene	588	yohC			
JS511_01039	CDS	588	yohC			Inner membrane protein YohC
JS511_01040	gene	894	pbpG			
JS511_01040	CDS	894	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
JS511_01041	gene	1716	dld			
JS511_01041	CDS	1716	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
JS511_01042	gene	2268				
JS511_01042	CDS	2268		3.2.1.-		Beta-xylosidase
JS511_01043	gene	918	yehZ			
JS511_01043	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
JS511_01044	gene	1158	yehY			
JS511_01044	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
JS511_01045	gene	927	yehX			
JS511_01045	CDS	927	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
JS511_01046	gene	732	yehW			
JS511_01046	CDS	732	yehW		COG1174	Glycine betaine uptake system permease protein YehW
JS511_01047	gene	108				
JS511_01047	CDS	108				hypothetical protein
JS511_01048	gene	732	mlrA			
JS511_01048	CDS	732	mlrA		COG0789	HTH-type transcriptional regulator MlrA
JS511_01049	gene	1686	btsS			
JS511_01049	CDS	1686	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
JS511_01050	gene	720	btsR			
JS511_01050	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
JS511_01051	gene	471				
JS511_01051	CDS	471				hypothetical protein
JS511_01052	gene	462	yehR			
JS511_01052	CDS	462	yehR		COG4808	putative lipoprotein YehR
JS511_01053	gene	2001				
JS511_01053	CDS	2001				hypothetical protein
JS511_01054	gene	1137				
JS511_01054	CDS	1137				hypothetical protein
JS511_01055	gene	1404				
JS511_01055	CDS	1404				hypothetical protein
JS511_01056	gene	2199				
JS511_01056	CDS	2199				hypothetical protein
JS511_01057	gene	3795				
JS511_01057	CDS	3795				hypothetical protein
JS511_01058	gene	3798				
JS511_01058	CDS	3798				hypothetical protein
JS511_01059	gene	2034	metG			
JS511_01059	CDS	2034	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JS511_01060	gene	1110	apbC			
JS511_01060	CDS	1110	apbC		COG0489	Iron-sulfur cluster carrier protein
JS511_01061	gene	282				
JS511_01061	CDS	282				hypothetical protein
JS511_01062	gene	543	yehD_2			
JS511_01062	CDS	543	yehD_2			putative fimbrial-like protein YehD
JS511_01063	gene	675	yehC_2			
JS511_01063	CDS	675	yehC_2		COG3121	putative fimbrial chaperone YehC
JS511_01064	gene	2481	yehB_2			
JS511_01064	CDS	2481	yehB_2		COG3188	Outer membrane usher protein YehB
JS511_01065	gene	1035	yehA			
