locus_tag	ftype	length_bp	gene	EC_number	COG	product
JS526_00904	CDS	777				hypothetical protein
JS526_00905	gene	1185	atoB			
JS526_00905	CDS	1185	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JS526_00906	gene	1323	atoE			
JS526_00906	CDS	1323	atoE		COG2031	Putative short-chain fatty acid transporter
JS526_00907	gene	651	atoA			
JS526_00907	CDS	651	atoA	2.8.3.8	COG2057	Acetate CoA-transferase subunit beta
JS526_00908	gene	663	atoD			
JS526_00908	CDS	663	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
JS526_00909	gene	1386	atoC			
JS526_00909	CDS	1386	atoC		COG2204	Regulatory protein AtoC
JS526_00910	gene	1827	atoS			
JS526_00910	CDS	1827	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
JS526_00911	gene	2850	rcsC			
JS526_00911	CDS	2850	rcsC	2.7.13.3		Sensor histidine kinase RcsC
JS526_00912	gene	651	rcsB			
JS526_00912	CDS	651	rcsB		COG2197	Transcriptional regulatory protein RcsB
JS526_00913	gene	2673	rcsD			
JS526_00913	CDS	2673	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
JS526_00914	gene	1104	ompC_1			
JS526_00914	CDS	1104	ompC_1		COG3203	Outer membrane porin C
JS526_00915	gene	1056	apbE			
JS526_00915	CDS	1056	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
JS526_00916	gene	1065	ada			
JS526_00916	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
JS526_00917	gene	651	alkB			
JS526_00917	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
JS526_00918	gene	1644	yojI			
JS526_00918	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
JS526_00919	gene	1647	mqo			
JS526_00919	CDS	1647	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
JS526_00920	gene	489	eco			
JS526_00920	CDS	489	eco		COG4574	Ecotin
JS526_00921	gene	165				
JS526_00921	CDS	165				hypothetical protein
JS526_00922	gene	495	napF			
JS526_00922	CDS	495	napF		COG1145	Ferredoxin-type protein NapF
JS526_00923	gene	264	napD			
JS526_00923	CDS	264	napD		COG3062	Chaperone NapD
JS526_00924	gene	2487	napA			
JS526_00924	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
JS526_00925	gene	696	napG			
JS526_00925	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
JS526_00926	gene	864	napH			
JS526_00926	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
JS526_00927	gene	450	napB			
JS526_00927	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
JS526_00928	gene	603	napC			
JS526_00928	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
JS526_00929	gene	618	ccmA			
JS526_00929	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
JS526_00930	gene	663	ccmB			
JS526_00930	CDS	663	ccmB		COG2386	Heme exporter protein B
JS526_00931	gene	738	ccmC			
JS526_00931	CDS	738	ccmC		COG0755	Heme exporter protein C
JS526_00932	gene	210	ccmD			
JS526_00932	CDS	210	ccmD		COG3114	Heme exporter protein D
JS526_00933	gene	480	ccmE			
JS526_00933	CDS	480	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
JS526_00934	gene	1944	ccmF_1			
JS526_00934	CDS	1944	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
JS526_00935	gene	558	dsbE			
JS526_00935	CDS	558	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
JS526_00936	gene	1053	ccmH_1			
JS526_00936	CDS	1053	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
JS526_00937	gene	648	narL_1			
JS526_00937	CDS	648	narL_1		COG2197	Nitrate/nitrite response regulator protein NarL
JS526_00938	gene	159	glnH_1			
JS526_00938	CDS	159	glnH_1		COG0834	Glutamine-binding periplasmic protein
JS526_00939	gene	504	dps			
JS526_00939	CDS	504	dps	1.16.-.-	COG0783	DNA protection during starvation protein
JS526_00940	gene	888	rhtA			
JS526_00940	CDS	888	rhtA		COG5006	Threonine/homoserine exporter RhtA
JS526_00941	gene	516	ompX			
JS526_00941	CDS	516	ompX		COG3637	Outer membrane protein X
JS526_00942	gene	1584	opgE_1			
JS526_00942	CDS	1584	opgE_1	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
JS526_00943	gene	129	mntS			
JS526_00943	CDS	129	mntS			Small protein MntS
JS526_00944	gene	468	mntR			
JS526_00944	CDS	468	mntR		COG1321	Transcriptional regulator MntR
JS526_00945	gene	1119	ybiR			
JS526_00945	CDS	1119	ybiR		COG0471	Inner membrane protein YbiR
JS526_00946	gene	921	ybiS			
JS526_00946	CDS	921	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
JS526_00947	gene	1593	ybiT			
JS526_00947	CDS	1593	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
JS526_00948	gene	1266	ybiU			
JS526_00948	CDS	1266	ybiU			putative protein YbiU
JS526_00949	gene	816	ybiV			
JS526_00949	CDS	816	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
JS526_00950	gene	2433	pflD			
JS526_00950	CDS	2433	pflD	4.2.1.172	COG1882	Trans-4-hydroxy-L-proline dehydratase
JS526_00951	gene	900	cutD			
JS526_00951	CDS	900	cutD	1.97.1.-	COG1180	Choline trimethylamine-lyase activating enzyme
JS526_00952	gene	663	fsaA			
JS526_00952	CDS	663	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
JS526_00953	gene	750	moeB			
JS526_00953	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
JS526_00954	gene	1236	moeA			
JS526_00954	CDS	1236	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
JS526_00955	gene	966	iaaA			
JS526_00955	CDS	966	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
JS526_00956	gene	1872	gsiA			
JS526_00956	CDS	1872	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
JS526_00957	gene	1539	gsiB			
JS526_00957	CDS	1539	gsiB		COG0747	Glutathione-binding protein GsiB
JS526_00958	gene	921	gsiC			
JS526_00958	CDS	921	gsiC		COG0601	Glutathione transport system permease protein GsiC
JS526_00959	gene	912	gsiD			
JS526_00959	CDS	912	gsiD		COG1173	Glutathione transport system permease protein GsiD
JS526_00960	gene	2349	pdeI			
JS526_00960	CDS	2349	pdeI	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeI
JS526_00961	gene	1329				
JS526_00961	CDS	1329				hypothetical protein
JS526_00962	gene	1326	rimO			
JS526_00962	CDS	1326	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
JS526_00963	gene	384				
JS526_00963	CDS	384				hypothetical protein
JS526_00964	gene	1116	yliI			
JS526_00964	CDS	1116	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
JS526_00965	gene	627	gstB_1			
JS526_00965	CDS	627	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
JS526_00966	gene	1203	dacC			
JS526_00966	CDS	1203	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
JS526_00967	gene	759	deoR_1			
JS526_00967	CDS	759	deoR_1		COG1349	Deoxyribose operon repressor
JS526_00968	gene	597	ybjG			
JS526_00968	CDS	597	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
JS526_00969	gene	1233	mdfA			
JS526_00969	CDS	1233	mdfA			Multidrug transporter MdfA
JS526_00970	gene	279				
JS526_00970	CDS	279				hypothetical protein
JS526_00971	gene	816	ybjI			
JS526_00971	CDS	816	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
JS526_00972	gene	1128	ybjJ			
JS526_00972	CDS	1128	ybjJ			Inner membrane protein YbjJ
JS526_00973	gene	537	rcdA			
JS526_00973	CDS	537	rcdA		COG3226	HTH-type transcriptional regulator RcdA
JS526_00974	gene	1686	aspT_1			
JS526_00974	CDS	1686	aspT_1			Aspartate/alanine antiporter
JS526_00975	gene	378	ybjM			
JS526_00975	CDS	378	ybjM			Inner membrane protein YbjM
JS526_00976	gene	258	grxA			
JS526_00976	CDS	258	grxA		COG0695	Glutaredoxin 1
JS526_00977	gene	288				
JS526_00977	CDS	288				hypothetical protein
JS526_00978	gene	723	nfsA			
JS526_00978	CDS	723	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
JS526_00979	gene	903	rimK			
JS526_00979	CDS	903	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
JS526_00980	gene	477	ybjN			
JS526_00980	CDS	477	ybjN			putative protein YbjN
JS526_00981	gene	1113	potF			
JS526_00981	CDS	1113	potF		COG0687	Putrescine-binding periplasmic protein
JS526_00982	gene	1134	potA_1			
JS526_00982	CDS	1134	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
JS526_00983	gene	954	potH			
JS526_00983	CDS	954	potH		COG1176	Putrescine transport system permease protein PotH
JS526_00984	gene	846	ydcV_1			
JS526_00984	CDS	846	ydcV_1			Inner membrane ABC transporter permease protein YdcV
JS526_00985	gene	489	ybjO			
JS526_00985	CDS	489	ybjO			Inner membrane protein YbjO
JS526_00986	gene	1128	rlmC			
JS526_00986	CDS	1128	rlmC	2.1.1.189	COG2265	23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
JS526_00987	gene	732	artJ			
JS526_00987	CDS	732	artJ		COG0834	ABC transporter arginine-binding protein 1
JS526_00988	gene	669	artM_1			
JS526_00988	CDS	669	artM_1		COG4160	Arginine ABC transporter permease protein ArtM
JS526_00989	gene	717	artQ			
JS526_00989	CDS	717	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
JS526_00990	gene	732	artI			
JS526_00990	CDS	732	artI		COG0834	Putative ABC transporter arginine-binding protein 2
JS526_00991	gene	729	artP			
JS526_00991	CDS	729	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
JS526_00992	gene	516	ybjP			
JS526_00992	CDS	516	ybjP			putative lipoprotein YbjP
JS526_00993	gene	324				
JS526_00993	CDS	324				hypothetical protein
JS526_00994	gene	831	amiD			
JS526_00994	CDS	831	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
JS526_00995	gene	1014	oleD_1			
JS526_00995	CDS	1014	oleD_1	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
JS526_00996	gene	1431				
JS526_00996	CDS	1431				hypothetical protein
JS526_00997	gene	1002	ltaE			
JS526_00997	CDS	1002	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
JS526_00998	gene	1719	poxB			
JS526_00998	CDS	1719	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
JS526_00999	gene	969	hcr			
JS526_00999	CDS	969	hcr	1.-.-.-	COG1018	NADH oxidoreductase HCR
JS526_01000	gene	1653	hcp			
JS526_01000	CDS	1653	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
JS526_01001	gene	900	lysO			
JS526_01001	CDS	900	lysO		COG2431	Lysine exporter LysO
JS526_01002	gene	696	aqpZ			
JS526_01002	CDS	696	aqpZ		COG0580	Aquaporin Z
JS526_01003	gene	411				
JS526_01003	CDS	411				hypothetical protein
JS526_01004	gene	1200				
JS526_01004	CDS	1200				hypothetical protein
JS526_01005	gene	993				
JS526_01005	CDS	993				hypothetical protein
JS526_01006	gene	1098	macA			
JS526_01006	CDS	1098	macA		COG0845	Macrolide export protein MacA
JS526_01007	gene	1947	macB			
JS526_01007	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
JS526_01008	gene	225	cspD			
JS526_01008	CDS	225	cspD		COG1278	Cold shock-like protein CspD
JS526_01009	gene	321	clpS			
JS526_01009	CDS	321	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
JS526_01010	gene	2277	clpA			
JS526_01010	CDS	2277	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
JS526_01011	gene	88				
JS526_01011	tRNA	88				tRNA-Ser(gga)
JS526_01012	gene	219	infA			
JS526_01012	CDS	219	infA		COG0361	Translation initiation factor IF-1
JS526_01013	gene	705	aat			
JS526_01013	CDS	705	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
JS526_01014	gene	1722	msbA_1			
JS526_01014	CDS	1722	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
JS526_01015	gene	1767	cydD			
JS526_01015	CDS	1767	cydD		COG4988	ATP-binding/permease protein CydD
JS526_01016	gene	966	trxB			
JS526_01016	CDS	966	trxB	1.8.1.9	COG0492	Thioredoxin reductase
JS526_01017	gene	495	lrp			
JS526_01017	CDS	495	lrp		COG1522	Leucine-responsive regulatory protein
JS526_01018	gene	3990	ftsK			
JS526_01018	CDS	3990	ftsK		COG1674	DNA translocase FtsK
JS526_01019	gene	612	lolA			
JS526_01019	CDS	612	lolA		COG2834	Outer-membrane lipoprotein carrier protein
JS526_01020	gene	1344	rarA			
JS526_01020	CDS	1344	rarA		COG2256	Replication-associated recombination protein A
JS526_01021	gene	1293	serS			
JS526_01021	CDS	1293	serS	6.1.1.11	COG0172	Serine--tRNA ligase
JS526_01022	gene	2445	dmsA			
JS526_01022	CDS	2445	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
JS526_01023	gene	618	dmsB_1			
JS526_01023	CDS	618	dmsB_1		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
JS526_01024	gene	864	dmsC_1			
JS526_01024	CDS	864	dmsC_1		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
JS526_01025	gene	627	ycaC			
JS526_01025	CDS	627	ycaC	4.-.-.-	COG1335	putative hydrolase YcaC
JS526_01026	gene	1149	ycaD			
JS526_01026	CDS	1149	ycaD			putative MFS-type transporter YcaD
JS526_01027	gene	1431	ycaM			
JS526_01027	CDS	1431	ycaM		COG0531	Inner membrane transporter YcaM
JS526_01028	gene	909	pgrR_1			
JS526_01028	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
JS526_01029	gene	591	azoR_1			
JS526_01029	CDS	591	azoR_1	1.7.1.17		FMN-dependent NADH-azoreductase
JS526_01030	gene	741	pflA			
JS526_01030	CDS	741	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
JS526_01031	gene	2283	pflB			
JS526_01031	CDS	2283	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
JS526_01032	gene	858	focA			
JS526_01032	CDS	858	focA		COG2116	putative formate transporter 1
JS526_01033	gene	1761	ycaO			
JS526_01033	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
JS526_01034	gene	693				
JS526_01034	CDS	693				hypothetical protein
JS526_01035	gene	1089	serC			
JS526_01035	CDS	1089	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
JS526_01036	gene	1284	aroA			
JS526_01036	CDS	1284	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JS526_01037	gene	765	ycaL			
JS526_01037	CDS	765	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
JS526_01038	gene	684	cmk			
JS526_01038	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
JS526_01039	gene	1674	rpsA			
JS526_01039	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
JS526_01040	gene	285	ihfB			
JS526_01040	CDS	285	ihfB		COG0776	Integration host factor subunit beta
JS526_01041	gene	2265				
JS526_01041	CDS	2265				hypothetical protein
JS526_01042	gene	1749	msbA_2			
JS526_01042	CDS	1749	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
JS526_01043	gene	987	lpxK			
JS526_01043	CDS	987	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
JS526_01044	gene	1233				
JS526_01044	CDS	1233				hypothetical protein
JS526_01045	gene	183				
JS526_01045	CDS	183				hypothetical protein
JS526_01046	gene	747	kdsB			
JS526_01046	CDS	747	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
JS526_01047	gene	894				
JS526_01047	CDS	894				hypothetical protein
JS526_01048	gene	780				
JS526_01048	CDS	780				hypothetical protein
JS526_01049	gene	786	cmoM			
JS526_01049	CDS	786	cmoM	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
JS526_01050	gene	1323	mukF			
JS526_01050	CDS	1323	mukF		COG3006	Chromosome partition protein MukF
JS526_01051	gene	705	mukE			
JS526_01051	CDS	705	mukE		COG3095	Chromosome partition protein MukE
JS526_01052	gene	4461	mukB			
JS526_01052	CDS	4461	mukB		COG3096	Chromosome partition protein MukB
JS526_01053	gene	1848	ycbB			
JS526_01053	CDS	1848	ycbB	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
JS526_01054	gene	549				
JS526_01054	CDS	549				hypothetical protein
JS526_01055	gene	648	gloC			
JS526_01055	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
JS526_01056	gene	1191	aspC			
JS526_01056	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
JS526_01057	gene	1089	ompF			
JS526_01057	CDS	1089	ompF		COG3203	Outer membrane porin F
JS526_01058	gene	1401	asnS			
JS526_01058	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
JS526_01059	gene	1203	pncB			
JS526_01059	CDS	1203	pncB	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase
JS526_01060	gene	2613	pepN			
JS526_01060	CDS	2613	pepN	3.4.11.2	COG0308	Aminopeptidase N
JS526_01061	gene	768	ssuB			
JS526_01061	CDS	768	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
JS526_01062	gene	792	ssuC_1			
JS526_01062	CDS	792	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
JS526_01063	gene	1146	ssuD			
JS526_01063	CDS	1146	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
JS526_01064	gene	960	ssuA			
JS526_01064	CDS	960	ssuA			Putative aliphatic sulfonates-binding protein
JS526_01065	gene	576	ssuE			
JS526_01065	CDS	576	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
JS526_01066	gene	540	elfA			
JS526_01066	CDS	540	elfA			Fimbrial subunit ElfA
JS526_01067	gene	702	elfD			
JS526_01067	CDS	702	elfD		COG3121	putative fimbrial chaperone protein ElfD
JS526_01068	gene	2601	elfC			
JS526_01068	CDS	2601	elfC		COG3188	putative outer membrane usher protein ElfC
JS526_01069	gene	1071	elfG			
JS526_01069	CDS	1071	elfG		COG3539	putative fimbrial-like protein ElfG
JS526_01070	gene	543	ycbU			
JS526_01070	CDS	543	ycbU		COG3539	putative fimbrial-like protein YcbU
JS526_01071	gene	564	ycbV			
JS526_01071	CDS	564	ycbV		COG3539	putative fimbrial-like protein YcbV
JS526_01072	gene	690	ycbF			
JS526_01072	CDS	690	ycbF		COG3121	putative fimbrial chaperone YcbF
JS526_01073	gene	1011	pyrD			
JS526_01073	CDS	1011	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
JS526_01074	gene	543	zapC			
JS526_01074	CDS	543	zapC			Cell division protein ZapC
JS526_01075	gene	1110	ycbX			
JS526_01075	CDS	1110	ycbX		COG0633	putative protein YcbX
JS526_01076	gene	2109	rlmL			
JS526_01076	CDS	2109	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
JS526_01077	gene	1908	uup			
JS526_01077	CDS	1908	uup		COG0488	ABC transporter ATP-binding protein uup
JS526_01078	gene	1254	pqiA			
JS526_01078	CDS	1254	pqiA		COG2995	Intermembrane transport protein PqiA
JS526_01079	gene	1641	pqiB			
JS526_01079	CDS	1641	pqiB		COG3008	Intermembrane transport protein PqiB
JS526_01080	gene	564	pqiC			
JS526_01080	CDS	564	pqiC		COG3009	Intermembrane transport lipoprotein PqiC
JS526_01081	gene	168	rmf			
JS526_01081	CDS	168	rmf		COG3130	Ribosome modulation factor
JS526_01082	gene	627	fabA			
JS526_01082	CDS	627	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
JS526_01083	gene	1761	lon_1			
JS526_01083	CDS	1761	lon_1	3.4.21.53		Lon protease
JS526_01084	gene	453	matP			
JS526_01084	CDS	453	matP		COG3120	Macrodomain Ter protein
JS526_01085	gene	1041	ompA			
JS526_01085	CDS	1041	ompA		COG2885	Outer membrane protein A
JS526_01086	gene	510	sulA			
JS526_01086	CDS	510	sulA		COG5404	Cell division inhibitor SulA
JS526_01087	gene	630	sxy			
JS526_01087	CDS	630	sxy		COG3070	Protein Sxy
JS526_01088	gene	2163	yccS			
JS526_01088	CDS	2163	yccS		COG1289	Inner membrane protein YccS
JS526_01089	gene	447	yccF			
JS526_01089	CDS	447	yccF		COG3304	Inner membrane protein YccF
JS526_01090	gene	2055	helD			
JS526_01090	CDS	2055	helD	3.6.4.12	COG0210	DNA helicase IV
JS526_01091	gene	459	mgsA			
JS526_01091	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
JS526_01092	gene	663				
JS526_01092	CDS	663				hypothetical protein
JS526_01093	gene	414	yccU			
JS526_01093	CDS	414	yccU		COG1832	putative protein YccU
JS526_01094	gene	318	hspQ			
JS526_01094	CDS	318	hspQ		COG3785	Heat shock protein HspQ
JS526_01095	gene	1176	rlmI			
JS526_01095	CDS	1176	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
JS526_01096	gene	279	yccX			
JS526_01096	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
JS526_01097	gene	330	tusE			
JS526_01097	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
JS526_01098	gene	660	yccA			
JS526_01098	CDS	660	yccA		COG0670	Modulator of FtsH protease YccA
JS526_01099	gene	88				
JS526_01099	tRNA	88				tRNA-Ser(tga)
JS526_01100	gene	1119	hyaA			
JS526_01100	CDS	1119	hyaA	1.12.99.6	COG1740	Hydrogenase-1 small chain
JS526_01101	gene	1794	hyaB			
JS526_01101	CDS	1794	hyaB	1.12.99.6	COG0374	Hydrogenase-1 large chain
JS526_01102	gene	708	hyaC			
JS526_01102	CDS	708	hyaC		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
JS526_01103	gene	588	hyaD			
JS526_01103	CDS	588	hyaD	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
JS526_01104	gene	399	hyaE			
JS526_01104	CDS	399	hyaE			Hydrogenase-1 operon protein HyaE
JS526_01105	gene	858				
JS526_01105	CDS	858				hypothetical protein
JS526_01106	gene	1545	appC			
JS526_01106	CDS	1545	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
JS526_01107	gene	1137	appB			
JS526_01107	CDS	1137	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
JS526_01108	gene	93	appX			
JS526_01108	CDS	93	appX			Putative cytochrome bd-II ubiquinol oxidase subunit AppX
JS526_01109	gene	1299	appA			
JS526_01109	CDS	1299	appA			Periplasmic AppA protein
JS526_01110	gene	2181	etk			
JS526_01110	CDS	2181	etk	2.7.10.-	COG0489	Tyrosine-protein kinase etk
JS526_01111	gene	447	etp			
JS526_01111	CDS	447	etp	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Etp
JS526_01112	gene	1140				
JS526_01112	CDS	1140				hypothetical protein
JS526_01113	gene	2097				
JS526_01113	CDS	2097				hypothetical protein
JS526_01114	gene	747				
JS526_01114	CDS	747				hypothetical protein
JS526_01115	gene	645	gfcB_1			
JS526_01115	CDS	645	gfcB_1			putative lipoprotein GfcB
JS526_01116	gene	306	gfcA			
JS526_01116	CDS	306	gfcA			Threonine-rich inner membrane protein GfcA
JS526_01117	gene	213	cspG_1			
JS526_01117	CDS	213	cspG_1		COG1278	Cold shock-like protein CspG
JS526_01118	gene	174	gnsA_1			
JS526_01118	CDS	174	gnsA_1			Protein GnsA
JS526_01119	gene	1074	yccM			
